Yil,PM10,SO2,CO,NO2,NOX,NO,HavaSicakligi,BagilNem,KabinSicakligi,KabinNem,PM25,IstasyonTipi,Gece/Gunduz,Haftasonu/Haftaici,Ay,Mevsim
2017,64.78,5.29,1006.15,58.24,103.55,45.31,14.97,41.74,16.54,36.07,27.84,Trafik,Gece,Haftaici,4,Ilkbahar
2017,36.79,5.45,369.35,32.15,41.1,8.95,18.01,30.39,16.37,34.88,13.19,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,59.37,6.08,654.96,49.54,78.25,28.71,12.86,50.86,17.7,35.58,35.25,Trafik,Gece,Haftaici,4,Ilkbahar
2017,31.2,10.14,396.61,44.75,58.72,13.97,15.23,46.48,17.99,38.07,9.02,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,72.67,4.38,1049.18,56.91,104.29,47.38,13.43,57.87,18.15,38.97,45.01,Trafik,Gece,Haftaici,4,Ilkbahar
2017,29.11,4.66,561.39,47.22,74.04,26.82,13.18,55.12,17.78,42.07,16.01,Trafik,Gunduz,Haftasonu,4,Ilkbahar
2017,28.52,4.3,708.51,33.92,46.18,12.26,14.16,59.76,18.04,41.76,15.21,Trafik,Gece,Haftasonu,4,Ilkbahar
2017,31.28,5.08,567.66,33.37,43.83,10.46,16.38,46.72,18.68,39.52,13.74,Trafik,Gunduz,Haftasonu,4,Ilkbahar
2017,23.47,4.3,224.98,23.69,30.69,7.0,14.02,52.97,18.46,41.55,14.72,Trafik,Gece,Haftasonu,4,Ilkbahar
2017,23.66,3.13,632.49,53.93,72.08,18.15,14.0,62.48,16.37,47.14,6.89,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,29.03,3.39,825.87,25.41,36.81,11.4,17.22,53.87,18.23,42.36,6.04,Trafik,Gece,Haftaici,4,Ilkbahar
2017,44.29,2.71,489.72,29.31,38.6,9.29,22.45,32.23,19.4,35.83,6.84,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,79.29,5.03,1316.71,48.96,122.08,73.11,17.64,45.92,17.28,39.41,34.23,Trafik,Gece,Haftaici,4,Ilkbahar
2017,53.11,5.68,762.67,55.05,100.31,45.26,19.86,35.48,17.47,36.75,22.78,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,31.36,5.17,671.14,38.6,76.45,37.84,14.24,54.93,17.4,40.2,10.86,Trafik,Gece,Haftaici,4,Ilkbahar
2017,38.06,5.37,686.15,43.31,56.92,13.61,16.93,48.14,17.08,42.52,10.73,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,25.63,3.88,667.77,30.89,41.31,10.42,17.95,46.06,17.4,40.61,7.87,Trafik,Gece,Haftaici,4,Ilkbahar
2017,39.67,3.22,661.97,54.71,81.47,22.32,20.48,33.49,17.06,38.65,15.51,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,58.26,4.09,1026.68,39.42,106.34,46.92,17.5,57.34,17.39,44.5,30.28,Trafik,Gece,Haftaici,4,Ilkbahar
2017,41.75,5.27,1342.44,36.27,80.72,24.46,19.79,46.54,16.9,40.75,17.3,Trafik,Gunduz,Haftasonu,4,Ilkbahar
2017,105.79,6.36,1070.01,34.54,95.68,41.15,17.01,47.91,17.55,38.14,42.62,Trafik,Gece,Haftasonu,4,Ilkbahar
2017,69.46,8.72,1304.06,37.39,117.22,59.83,20.28,35.16,17.33,36.07,31.29,Trafik,Gunduz,Haftasonu,4,Ilkbahar
2017,64.57,8.12,1008.82,40.59,106.25,45.66,16.36,45.24,17.61,37.35,26.82,Trafik,Gece,Haftasonu,4,Ilkbahar
2017,41.2,5.36,151.73,38.5,70.39,11.9,20.46,31.18,17.7,36.45,18.69,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,101.34,5.63,1368.69,33.93,134.48,80.56,16.82,61.6,17.65,41.82,51.7,Trafik,Gece,Haftaici,4,Ilkbahar
2017,62.57,5.96,1491.84,34.24,77.49,23.26,17.43,58.41,17.64,39.35,22.5,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,53.92,7.27,893.69,37.59,84.9,27.31,15.85,52.28,17.51,36.1,20.61,Trafik,Gece,Haftaici,4,Ilkbahar
2017,45.66,7.88,695.11,35.79,66.96,11.17,18.31,37.97,17.46,35.08,17.7,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,56.45,6.45,710.09,34.41,66.65,12.24,15.5,40.88,17.35,34.36,26.77,Trafik,Gece,Haftaici,4,Ilkbahar
2017,35.13,6.74,569.71,32.0,72.63,20.63,18.37,31.98,17.29,33.99,16.86,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,62.01,5.41,967.76,33.88,91.51,37.63,13.38,50.91,17.13,34.28,25.87,Trafik,Gece,Haftaici,4,Ilkbahar
2017,28.67,5.92,653.11,29.76,63.26,13.5,15.35,40.91,17.52,34.22,10.58,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,18.25,6.14,375.24,22.74,60.27,17.53,13.24,45.22,16.97,34.73,3.95,Trafik,Gece,Haftaici,4,Ilkbahar
2017,28.15,5.79,580.64,27.56,58.1,10.54,14.77,44.05,17.25,35.52,14.71,Trafik,Gunduz,Haftasonu,4,Ilkbahar
2017,39.18,4.88,692.53,34.92,74.13,19.21,12.7,49.19,16.81,36.41,20.46,Trafik,Gece,Haftasonu,4,Ilkbahar
2017,29.94,5.52,356.63,27.74,57.98,10.24,14.24,50.36,17.25,39.83,11.42,Trafik,Gunduz,Haftasonu,4,Ilkbahar
2017,27.85,5.11,579.8,28.8,58.93,10.13,15.33,59.49,17.17,40.68,12.63,Trafik,Gece,Haftasonu,4,Ilkbahar
2017,44.21,7.04,694.21,42.77,82.13,19.36,18.18,45.08,17.54,38.05,20.28,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,25.4,5.46,594.69,24.4,55.59,11.19,16.52,56.51,17.24,39.08,10.18,Trafik,Gece,Haftaici,4,Ilkbahar
2017,57.54,8.6,748.86,43.46,75.23,11.78,19.69,38.12,17.34,35.16,15.16,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,83.15,6.25,1361.85,83.14,140.46,37.47,18.78,36.8,17.64,34.22,24.25,Trafik,Gece,Haftaici,4,Ilkbahar
2017,49.94,4.37,952.62,36.68,51.07,9.4,22.33,25.43,18.27,31.15,10.63,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,97.47,11.5,1394.06,40.08,139.71,79.63,18.48,29.27,17.62,32.33,32.65,Trafik,Gece,Haftaici,4,Ilkbahar
2017,45.49,6.4,642.13,74.18,127.11,52.96,22.33,21.58,18.76,31.01,11.09,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,101.99,6.67,819.69,42.47,105.7,43.23,16.68,32.28,17.39,32.56,29.14,Trafik,Gece,Haftaici,4,Ilkbahar
2017,55.49,7.06,874.8,47.12,114.15,47.03,21.13,23.89,18.27,32.32,20.28,Trafik,Gunduz,Haftaici,4,Ilkbahar
2017,62.93,7.12,752.43,35.58,82.06,26.48,15.95,37.13,17.34,33.8,28.37,Trafik,Gece,Haftaici,4,Ilkbahar
2017,30.36,6.05,810.77,28.3,68.64,20.35,19.88,26.73,17.52,33.05,11.82,Trafik,Gunduz,Haftasonu,4,Ilkbahar
2017,34.43,5.14,435.25,25.38,56.75,11.38,15.38,37.05,17.27,34.68,15.06,Trafik,Gece,Haftasonu,4,Ilkbahar
2017,38.43,4.82,334.05,20.66,45.95,5.29,19.26,31.21,17.32,34.71,10.04,Trafik,Gunduz,Haftasonu,4,Ilkbahar
2017,32.1,5.02,337.01,13.27,38.36,5.09,16.26,40.15,17.4,35.46,18.34,Trafik,Gece,Haftasonu,4,Ilkbahar
2017,37.05,5.3,494.81,22.89,49.02,6.13,18.9,35.53,17.52,35.48,12.14,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,40.15,6.16,498.22,23.02,50.05,7.03,17.75,37.34,17.33,36.75,18.45,Trafik,Gece,Haftaici,3,Ilkbahar
2017,48.26,5.12,712.72,41.64,74.75,13.11,20.83,30.43,16.93,34.4,16.0,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,81.09,7.05,1216.02,42.5,133.5,71.0,15.77,38.37,17.15,34.59,32.61,Trafik,Gece,Haftaici,3,Ilkbahar
2017,54.82,5.18,524.95,29.53,73.14,23.61,19.81,27.81,17.39,33.8,21.35,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,97.15,5.68,856.95,41.42,113.62,52.2,14.1,42.73,17.01,34.81,34.58,Trafik,Gece,Haftaici,3,Ilkbahar
2017,59.77,6.08,704.67,41.97,99.0,37.04,17.39,34.2,17.24,35.55,27.95,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,23.42,2.39,546.3,29.24,75.0,25.76,12.16,49.62,16.52,34.12,23.28,Trafik,Gece,Haftaici,3,Ilkbahar
2017,32.19,3.26,805.17,26.48,56.69,10.21,14.62,50.28,17.11,40.71,16.36,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,58.55,9.76,763.68,36.8,68.98,12.18,20.05,39.85,18.74,36.06,27.25,Trafik,Gunduz,Haftasonu,3,Ilkbahar
2017,133.98,11.62,1361.18,41.78,125.97,64.19,16.42,41.14,18.94,33.97,51.67,Trafik,Gece,Haftasonu,3,Ilkbahar
2017,63.33,12.25,760.36,44.64,102.69,38.04,21.06,27.32,19.08,32.86,17.58,Trafik,Gunduz,Haftasonu,3,Ilkbahar
2017,119.61,8.66,1088.51,49.37,129.38,60.01,15.28,39.55,18.55,32.73,48.06,Trafik,Gece,Haftasonu,3,Ilkbahar
2017,61.44,7.28,2609.74,41.68,109.28,47.59,19.76,26.27,19.12,32.12,19.55,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,46.87,6.81,516.94,30.75,64.38,13.64,14.42,40.76,18.32,33.16,23.75,Trafik,Gece,Haftaici,3,Ilkbahar
2017,40.49,6.32,273.06,23.66,49.56,5.91,18.65,29.71,18.96,33.24,14.93,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,48.9,7.72,388.49,27.81,63.56,15.74,13.96,40.88,18.24,33.6,24.34,Trafik,Gece,Haftaici,3,Ilkbahar
2017,34.0,7.11,3299.08,20.67,45.8,5.13,18.06,30.69,18.86,34.23,12.76,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,114.72,7.24,1031.48,41.32,125.19,63.87,14.3,49.29,18.28,35.99,52.59,Trafik,Gece,Haftaici,3,Ilkbahar
2017,52.02,7.69,1803.52,73.15,131.18,58.03,18.08,39.29,18.17,37.06,16.47,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,28.65,3.36,382.14,77.21,85.35,8.14,15.24,55.52,18.3,38.55,36.58,Trafik,Gece,Haftaici,3,Ilkbahar
2017,24.63,6.65,238.47,53.64,56.76,3.12,16.63,35.44,17.35,37.74,10.64,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,26.98,11.42,775.23,49.62,54.27,4.65,14.8,41.18,19.69,35.56,15.3,Trafik,Gunduz,Haftasonu,3,Ilkbahar
2017,14.62,15.64,484.86,38.61,42.67,4.06,11.04,55.97,15.78,35.08,8.18,Trafik,Gece,Haftasonu,3,Ilkbahar
2017,26.81,2.84,377.45,64.82,70.64,5.82,12.41,60.09,18.18,36.67,6.89,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,87.16,0.56,1392.48,111.38,132.51,21.13,12.54,62.15,18.76,35.9,12.51,Trafik,Gece,Haftaici,3,Ilkbahar
2017,60.53,1.92,841.06,73.74,79.62,5.88,14.29,48.57,20.71,34.98,10.08,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,45.77,2.66,928.71,75.31,85.6,10.29,12.6,54.26,18.38,36.42,28.23,Trafik,Gece,Haftaici,3,Ilkbahar
2017,36.91,2.81,1031.85,59.91,66.98,7.07,13.2,55.26,18.08,38.07,15.06,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,29.93,0.28,481.7,51.13,59.41,8.28,11.37,65.4,16.49,39.12,12.51,Trafik,Gece,Haftaici,3,Ilkbahar
2017,25.27,0.46,450.39,57.75,65.73,7.98,12.34,61.45,17.57,40.75,12.51,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,24.81,0.59,825.23,89.16,106.5,17.34,12.26,64.45,18.54,39.29,12.51,Trafik,Gece,Haftaici,3,Ilkbahar
2017,28.88,1.68,551.99,65.66,71.59,5.93,14.9,59.73,20.95,38.57,17.56,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,36.46,0.78,1006.97,74.62,81.61,6.99,14.54,62.74,20.78,38.98,4.99,Trafik,Gece,Haftaici,3,Ilkbahar
2017,20.9,0.83,844.24,47.08,49.37,2.3,15.1,59.85,21.39,38.22,2.11,Trafik,Gunduz,Haftasonu,3,Ilkbahar
2017,45.74,0.64,479.65,44.86,47.52,2.67,15.59,55.03,21.81,36.89,36.58,Trafik,Gece,Haftasonu,3,Ilkbahar
2017,123.74,2.16,518.02,43.78,45.75,1.96,17.57,48.16,21.28,36.27,7.87,Trafik,Gunduz,Haftasonu,3,Ilkbahar
2017,46.82,1.79,667.21,48.28,52.18,3.89,15.2,57.36,20.73,37.25,36.58,Trafik,Gece,Haftasonu,3,Ilkbahar
2017,30.32,1.61,885.82,40.54,42.2,1.66,16.43,55.55,21.01,38.19,36.58,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,37.68,2.31,718.08,47.15,49.86,2.72,15.9,55.71,19.75,36.87,36.58,Trafik,Gece,Haftaici,3,Ilkbahar
2017,84.21,5.69,526.62,39.09,40.59,1.5,20.06,33.45,18.09,34.72,20.61,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,141.11,7.78,1359.45,132.88,162.09,29.21,15.6,46.19,17.57,36.36,7.87,Trafik,Gece,Haftaici,3,Ilkbahar
2017,61.22,5.46,1074.89,103.84,121.42,17.58,19.18,34.57,19.28,33.83,10.08,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,140.78,7.5,1704.64,165.39,206.76,41.37,15.2,42.77,18.11,34.31,7.87,Trafik,Gece,Haftaici,3,Ilkbahar
2017,68.54,4.89,889.69,94.2,110.26,16.06,19.19,31.3,17.96,34.58,16.06,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,138.12,6.33,1446.36,124.8,153.37,28.57,15.0,46.47,17.49,36.5,46.17,Trafik,Gece,Haftaici,3,Ilkbahar
2017,75.06,5.66,1157.16,98.86,116.29,17.43,18.84,35.51,19.03,34.31,25.21,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,121.87,6.87,1244.96,106.37,130.28,23.92,13.14,51.15,17.6,34.85,48.26,Trafik,Gece,Haftaici,3,Ilkbahar
2017,89.62,5.9,1359.22,115.49,142.98,27.49,16.96,38.11,17.45,35.56,35.68,Trafik,Gunduz,Haftasonu,3,Ilkbahar
2017,41.31,1.32,417.21,57.54,64.59,7.05,12.49,54.45,16.99,35.8,16.81,Trafik,Gece,Haftasonu,3,Ilkbahar
2017,28.6,1.69,417.21,33.66,34.96,1.29,15.77,40.4,19.19,36.23,10.84,Trafik,Gunduz,Haftasonu,3,Ilkbahar
2017,92.69,1.33,417.21,83.98,98.2,14.22,14.91,51.36,18.51,39.9,38.61,Trafik,Gece,Haftasonu,3,Ilkbahar
2017,83.01,2.94,1722.61,147.14,182.54,35.39,16.91,56.46,18.03,40.29,43.86,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,50.22,1.51,1074.2,72.81,83.12,10.31,15.59,60.81,18.59,39.48,29.68,Trafik,Gece,Haftaici,3,Ilkbahar
2017,92.13,4.56,1400.55,79.35,88.05,8.7,17.15,54.74,19.26,38.51,40.38,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,89.05,6.1,1134.05,98.29,117.1,18.81,17.44,45.5,18.83,35.92,26.42,Trafik,Gece,Haftaici,3,Ilkbahar
2017,72.53,3.73,400.93,45.77,48.58,2.81,20.51,32.38,18.34,33.87,19.57,Trafik,Gunduz,Haftaici,3,Ilkbahar
2017,144.17,6.04,1207.2,133.43,158.59,25.16,16.82,42.37,18.92,34.59,42.66,Trafik,Gece,Haftaici,3,Ilkbahar
2017,94.24,3.31,382.14,82.47,93.27,10.81,19.5,33.85,24.44,32.71,31.97,Trafik,Gunduz,Haftaici,2,Kis
2017,157.32,5.39,1531.24,168.13,199.0,30.87,15.45,53.83,22.36,34.27,63.19,Trafik,Gece,Haftaici,2,Kis
2017,142.21,13.52,759.36,130.99,142.6,11.61,18.29,46.06,24.69,34.31,60.79,Trafik,Gunduz,Haftaici,2,Kis
2017,147.71,2.42,1220.14,116.15,138.87,22.72,13.72,61.81,20.65,34.73,62.89,Trafik,Gece,Haftaici,2,Kis
2017,118.47,7.89,1904.85,149.77,170.07,20.3,16.54,55.79,23.82,34.89,59.37,Trafik,Gunduz,Haftasonu,2,Kis
2017,140.91,5.52,1742.02,155.25,180.64,25.4,15.04,53.34,22.98,32.94,58.99,Trafik,Gece,Haftasonu,2,Kis
2017,79.0,7.65,895.56,124.53,136.62,12.1,18.46,39.11,24.98,32.31,41.47,Trafik,Gunduz,Haftasonu,2,Kis
2017,76.31,5.04,1397.41,142.23,169.98,27.75,14.46,51.89,21.25,32.28,29.86,Trafik,Gece,Haftasonu,2,Kis
2017,44.13,3.25,382.14,65.32,69.49,4.16,18.84,33.96,24.32,31.99,14.61,Trafik,Gunduz,Haftaici,2,Kis
2017,125.61,5.33,1244.62,126.47,152.25,25.78,13.34,52.67,19.64,32.48,53.86,Trafik,Gece,Haftaici,2,Kis
2017,103.56,9.35,1752.64,172.28,198.02,25.74,16.71,40.62,23.05,31.82,57.96,Trafik,Gunduz,Haftaici,2,Kis
2017,91.56,7.15,1496.23,164.45,200.59,36.14,12.37,59.02,19.91,30.88,51.97,Trafik,Gece,Haftaici,2,Kis
2017,57.14,10.67,246.63,72.77,80.32,7.56,14.79,50.8,19.9,32.64,24.11,Trafik,Gunduz,Haftaici,2,Kis
2017,88.51,4.93,1494.12,173.91,207.49,33.58,13.69,60.94,21.56,31.84,51.16,Trafik,Gece,Haftaici,2,Kis
2017,49.61,10.53,746.43,106.82,120.62,13.8,15.44,52.1,22.88,31.28,19.45,Trafik,Gunduz,Haftaici,2,Kis
2017,28.5,3.26,810.52,67.38,73.42,6.05,13.9,61.94,21.71,31.78,10.05,Trafik,Gece,Haftaici,2,Kis
2017,43.52,5.71,226.04,49.4,51.46,2.07,16.44,41.22,23.86,28.17,15.38,Trafik,Gunduz,Haftaici,2,Kis
2017,107.9,5.92,1249.82,125.75,146.4,20.65,11.98,51.33,20.48,28.19,52.11,Trafik,Gece,Haftaici,2,Kis
2017,74.71,11.74,895.36,93.25,100.71,7.46,15.61,39.09,22.62,27.77,39.46,Trafik,Gunduz,Haftasonu,2,Kis
2017,147.82,6.75,1389.12,119.61,142.38,22.76,10.84,48.66,18.57,30.36,61.46,Trafik,Gece,Haftasonu,2,Kis
2017,133.01,13.54,1821.2,190.04,222.88,32.84,14.61,34.06,20.96,26.79,58.39,Trafik,Gunduz,Haftasonu,2,Kis
2017,118.81,3.81,1130.92,115.5,140.79,25.29,9.14,48.18,16.32,31.67,47.55,Trafik,Gece,Haftasonu,2,Kis
2017,97.07,6.99,1253.35,138.26,162.04,23.77,12.04,36.59,18.32,27.1,48.22,Trafik,Gunduz,Haftaici,2,Kis
2017,72.99,3.19,914.92,111.81,136.91,25.1,7.91,49.57,14.93,31.87,31.08,Trafik,Gece,Haftaici,2,Kis
2017,21.72,2.9,281.99,43.81,46.64,2.84,10.62,40.23,18.06,29.32,8.49,Trafik,Gunduz,Haftaici,2,Kis
2017,27.09,3.3,500.93,45.77,49.76,3.99,9.5,52.44,15.69,33.25,6.89,Trafik,Gece,Haftaici,2,Kis
2017,52.98,3.83,802.0,63.98,70.5,6.52,9.69,54.65,15.07,33.81,23.96,Trafik,Gunduz,Haftaici,2,Kis
2017,35.21,4.0,435.28,68.42,77.27,8.85,8.06,50.61,14.55,32.86,17.56,Trafik,Gece,Haftaici,2,Kis
2017,30.98,3.87,470.73,46.25,50.08,3.83,10.03,38.78,17.06,28.57,18.87,Trafik,Gunduz,Haftaici,2,Kis
2017,33.86,1.92,502.97,36.28,38.41,2.13,8.19,47.28,15.22,32.29,18.2,Trafik,Gece,Haftaici,2,Kis
2017,31.08,2.84,751.45,43.61,46.58,2.97,10.06,40.16,17.62,29.16,19.74,Trafik,Gunduz,Haftaici,2,Kis
2017,21.51,2.36,417.21,22.45,23.87,1.42,8.74,43.77,15.91,32.42,9.72,Trafik,Gece,Haftaici,2,Kis
2017,29.32,3.71,382.14,33.2,35.23,2.03,9.99,43.25,18.0,29.81,17.37,Trafik,Gunduz,Haftasonu,2,Kis
2017,35.1,2.6,417.21,17.95,18.53,0.58,10.2,52.3,19.34,30.97,14.56,Trafik,Gece,Haftasonu,2,Kis
2017,101.67,7.82,454.55,61.82,66.13,4.3,13.31,54.0,22.35,30.41,60.59,Trafik,Gunduz,Haftasonu,2,Kis
2017,112.35,4.11,746.33,67.68,73.83,6.15,12.41,62.38,21.97,31.05,72.94,Trafik,Gece,Haftasonu,2,Kis
2017,133.87,14.41,834.16,126.77,145.47,18.7,13.94,59.53,22.67,31.24,74.7,Trafik,Gunduz,Haftaici,2,Kis
2017,163.99,4.05,1452.26,161.33,192.95,31.62,12.63,64.55,22.57,31.06,85.17,Trafik,Gece,Haftaici,2,Kis
2017,148.69,12.08,1231.29,173.09,196.13,23.04,16.21,49.07,24.31,30.79,66.76,Trafik,Gunduz,Haftaici,2,Kis
2017,144.34,5.62,1618.06,181.2,219.62,38.42,13.17,58.51,21.97,31.31,70.84,Trafik,Gece,Haftaici,2,Kis
2017,114.07,7.63,1127.97,117.01,132.59,15.57,15.08,53.41,23.37,31.65,60.01,Trafik,Gunduz,Haftaici,2,Kis
2017,121.9,1.69,2134.41,209.61,260.29,50.68,13.08,63.48,21.51,32.17,86.28,Trafik,Gece,Haftaici,2,Kis
2017,125.07,5.45,1433.06,126.97,143.92,16.95,14.99,57.51,23.84,32.23,75.59,Trafik,Gunduz,Haftaici,2,Kis
2017,57.24,2.78,1019.73,110.76,126.18,15.42,14.15,60.66,22.88,32.85,33.14,Trafik,Gece,Haftaici,2,Kis
2017,45.86,7.85,997.41,112.48,123.66,11.18,16.21,56.18,23.7,33.37,23.18,Trafik,Gunduz,Haftaici,2,Kis
2017,28.08,2.66,1518.42,146.56,175.76,29.2,14.02,65.0,21.35,33.76,12.51,Trafik,Gece,Haftaici,2,Kis
2017,22.97,6.56,366.72,53.88,56.98,3.11,14.4,59.16,21.72,32.18,6.89,Trafik,Gunduz,Haftasonu,2,Kis
2017,52.84,5.78,1719.07,129.42,152.78,23.36,13.27,63.2,20.95,31.57,27.01,Trafik,Gece,Haftasonu,2,Kis
2017,84.14,16.59,2190.71,160.07,184.38,24.31,13.99,49.58,21.5,29.13,68.52,Trafik,Gunduz,Haftasonu,2,Kis
2017,52.36,11.51,1060.74,94.36,100.08,5.71,11.77,46.79,19.55,27.92,41.16,Trafik,Gece,Haftasonu,2,Kis
2017,69.96,12.28,1395.73,134.44,153.15,18.72,12.76,36.12,17.81,26.9,41.43,Trafik,Gunduz,Haftaici,2,Kis
2017,83.11,5.74,1079.34,119.16,143.67,24.51,6.97,46.76,13.43,31.6,46.19,Trafik,Gece,Haftaici,2,Kis
2017,62.01,8.91,1033.39,115.61,131.58,15.97,10.24,37.21,15.52,28.94,54.09,Trafik,Gunduz,Haftaici,2,Kis
2017,78.67,5.44,1182.23,134.94,171.39,36.45,6.01,46.91,12.01,31.43,56.47,Trafik,Gece,Haftaici,2,Kis
2017,67.23,8.25,947.0,113.21,131.6,18.39,8.98,36.81,14.37,29.0,30.65,Trafik,Gunduz,Haftaici,2,Kis
2017,76.57,7.0,2237.34,130.32,169.52,39.2,5.79,45.97,11.76,31.48,54.05,Trafik,Gece,Haftaici,2,Kis
2017,50.44,8.19,2777.11,71.46,84.21,12.75,8.4,33.8,13.95,29.08,29.43,Trafik,Gunduz,Haftaici,1,Kis
2017,49.22,9.24,490.1,48.19,59.17,10.98,6.28,45.69,12.39,32.99,21.42,Trafik,Gece,Haftaici,1,Kis
2017,82.05,13.56,952.3,74.74,91.73,16.99,9.25,48.89,15.55,30.91,47.95,Trafik,Gunduz,Haftaici,1,Kis
2017,64.85,12.25,1064.15,82.61,118.78,36.16,7.13,54.45,14.28,33.18,29.59,Trafik,Gece,Haftaici,1,Kis
2017,28.98,20.87,756.22,65.04,84.82,19.78,10.29,45.08,17.04,29.97,16.84,Trafik,Gunduz,Haftasonu,1,Kis
2017,32.45,23.7,613.19,50.36,59.81,9.45,9.09,52.45,15.37,32.5,13.25,Trafik,Gece,Haftasonu,1,Kis
2017,42.16,20.42,973.78,60.84,75.79,14.95,9.49,46.88,15.24,29.36,18.13,Trafik,Gunduz,Haftasonu,1,Kis
2017,17.94,9.89,451.03,37.44,44.94,7.5,7.8,49.06,13.86,32.8,8.53,Trafik,Gece,Haftasonu,1,Kis
2017,23.94,8.58,461.47,38.97,47.24,8.28,8.91,39.7,15.05,29.69,10.41,Trafik,Gunduz,Haftaici,1,Kis
2017,21.24,7.71,431.31,27.56,34.69,7.13,7.49,43.57,14.39,32.11,8.56,Trafik,Gece,Haftaici,1,Kis
2017,27.39,8.67,387.31,36.31,42.08,5.77,9.63,41.78,17.57,28.94,11.29,Trafik,Gunduz,Haftaici,1,Kis
2017,17.98,10.78,302.33,36.01,39.3,3.29,10.69,49.73,18.66,30.12,9.49,Trafik,Gece,Haftaici,1,Kis
2017,65.34,12.94,1137.8,88.28,110.5,22.23,12.14,60.52,19.18,31.91,42.95,Trafik,Gunduz,Haftaici,1,Kis
2017,74.27,9.28,1102.78,57.39,70.54,13.15,10.36,62.84,17.5,30.27,53.93,Trafik,Gece,Haftaici,1,Kis
2017,135.12,17.44,2113.23,106.07,153.5,47.43,10.98,53.0,14.63,31.58,68.29,Trafik,Gunduz,Haftaici,1,Kis
2017,3.93,8.01,1305.67,82.58,136.83,54.25,8.09,59.88,15.34,34.24,12.51,Trafik,Gece,Haftaici,1,Kis
2017,46.21,9.51,939.72,68.32,87.8,19.48,9.94,54.71,17.65,30.93,24.18,Trafik,Gunduz,Haftaici,1,Kis
2017,14.18,8.87,237.56,22.32,23.92,1.59,9.66,55.38,16.99,30.36,4.26,Trafik,Gece,Haftaici,1,Kis
2017,39.42,14.64,468.44,43.52,48.13,4.62,10.41,51.35,18.19,29.59,22.67,Trafik,Gunduz,Haftasonu,1,Kis
2017,37.38,16.94,431.46,53.36,67.16,13.8,9.57,57.29,17.17,29.69,18.88,Trafik,Gece,Haftasonu,1,Kis
2017,34.33,13.82,351.01,60.85,75.76,14.91,11.23,52.92,19.24,29.3,4.75,Trafik,Gunduz,Haftasonu,1,Kis
2017,26.34,9.21,295.64,31.93,36.4,4.47,11.24,53.63,19.48,31.28,8.91,Trafik,Gece,Haftasonu,1,Kis
2017,44.54,9.97,900.36,56.01,66.9,10.88,12.74,58.29,20.62,32.73,29.78,Trafik,Gunduz,Haftaici,1,Kis
2017,41.03,5.97,906.8,74.11,103.08,28.97,11.56,65.13,19.7,32.56,27.52,Trafik,Gece,Haftaici,1,Kis
2017,80.05,10.93,990.6,93.62,127.35,33.73,12.76,60.56,21.22,32.54,61.06,Trafik,Gunduz,Haftaici,1,Kis
2017,98.39,8.33,1841.3,116.55,187.56,71.01,11.94,67.27,20.54,33.26,70.74,Trafik,Gece,Haftaici,1,Kis
2017,103.9,10.68,3627.37,206.46,362.36,155.9,13.22,64.64,20.86,34.03,84.6,Trafik,Gunduz,Haftaici,1,Kis
2017,57.71,7.64,1609.56,91.54,128.43,36.89,12.26,67.23,20.41,33.87,45.0,Trafik,Gece,Haftaici,1,Kis
