Tarih;PM10;SO2;CO;NO2;NOX;NO;PM25;IstasyonTipi;Haftasonu/Haftaici;Ay;Yil
;;;;;;;;;;;
;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;;;
10.02.2019;63,66;34,95;1780,98;;;;11,25;Trafik;Haftasonu ;2;2019
9.02.2019;38,71;16,65;957,85;;;;8,19;Trafik;Haftasonu ;2;2019
8.02.2019;52,3;17,84;1005,67;;;;14,02;Trafik;Haftaici;2;2019
7.02.2019;33,37;16,2;1428,47;;;;;Trafik;Haftaici;2;2019
6.02.2019;56,35;27;1840,57;;;;15,08;Trafik;Haftaici;2;2019
5.02.2019;106,75;32,33;811,26;;;;18,39;Trafik;Haftaici;2;2019
4.02.2019;136,88;29,09;1268,69;;;;58,73;Trafik;Haftaici;2;2019
3.02.2019;248,19;37,94;4460,97;;;;23,23;Trafik;Haftasonu ;2;2019
2.02.2019;283,64;38,36;5325,03;;;;32,96;Trafik;Haftasonu ;2;2019
1.02.2019;79,18;17,7;2229,16;;;;16,05;Trafik;Haftaici;2;2019
31.01.2019;79,19;8,93;2359,85;;;;;Trafik;Haftaici;1;2019
30.01.2019;55,67;;;;;;;Trafik;Haftaici;1;2019
16.12.2018;73,13;48,48;3445,12;;;;14,19;Trafik;Haftasonu ;12;2018
15.12.2018;111,85;40,47;2128,94;;;;28,48;Trafik;Haftasonu ;12;2018
14.12.2018;126,77;38,51;;;;;;Trafik;Haftaici;12;2018
12.12.2018;71,87;;5899,52;;;;;Trafik;Haftaici;12;2018
20.11.2018;70,89;9,79;;;;;;Trafik;Haftaici;11;2018
19.11.2018;33,39;7,59;;;;;;Trafik;Haftaici;11;2018
18.11.2018;29,73;6,52;;;;;;Trafik;Haftasonu ;11;2018
17.11.2018;35,87;6,92;;;;;;Trafik;Haftasonu ;11;2018
16.11.2018;22,74;13,56;;;;;;Trafik;Haftaici;11;2018
15.11.2018;30,46;7,84;;;;;;Trafik;Haftaici;11;2018
14.11.2018;26,1;5,87;;;;;;Trafik;Haftaici;11;2018
13.11.2018;25,08;5,38;;;;;;Trafik;Haftaici;11;2018
12.11.2018;48,77;6,87;;;;;;Trafik;Haftaici;11;2018
11.11.2018;44,9;7,69;;;;;;Trafik;Haftasonu ;11;2018
10.11.2018;46,78;5,35;;;;;;Trafik;Haftasonu ;11;2018
9.11.2018;49,09;4,68;;;;;;Trafik;Haftaici;11;2018
8.11.2018;56,73;7,21;;;;;;Trafik;Haftaici;11;2018
7.11.2018;48,87;6,65;;;;;;Trafik;Haftaici;11;2018
6.11.2018;39,13;6,91;;;;;;Trafik;Haftaici;11;2018
5.11.2018;43,12;7,32;;;;;32,34;Trafik;Haftaici;11;2018
4.11.2018;25,29;5,64;;;;;;Trafik;Haftasonu ;11;2018
3.11.2018;32,53;5,55;;;;;18,02;Trafik;Haftasonu ;11;2018
2.11.2018;68,26;8,94;;;;;;Trafik;Haftaici;11;2018
1.11.2018;53,64;8,24;;;;;39,5;Trafik;Haftaici;11;2018
31.10.2018;70,21;7,57;;;;;;Trafik;Haftaici;10;2018
30.10.2018;62,53;7,72;;;;;;Trafik;Haftaici;10;2018
29.10.2018;60,7;9,05;;;;;;Trafik;Haftaici;10;2018
28.10.2018;56,54;8,6;;;;;;Trafik;Haftasonu ;10;2018
27.10.2018;38,15;6,27;;;;;;Trafik;Haftasonu ;10;2018
26.10.2018;28,68;7,1;;;;;;Trafik;Haftaici;10;2018
25.10.2018;12,03;5,01;;;;;;Trafik;Haftaici;10;2018
24.10.2018;48,29;6,12;;;;;;Trafik;Haftaici;10;2018
23.10.2018;44,42;4,43;;;;;28,23;Trafik;Haftaici;10;2018
22.10.2018;34,55;6,28;;;;;;Trafik;Haftaici;10;2018
21.10.2018;22,53;4,9;;;;;;Trafik;Haftasonu ;10;2018
20.10.2018;43,18;3,26;;;;;15,99;Trafik;Haftasonu ;10;2018
19.10.2018;131,33;5,92;;;;;28,23;Trafik;Haftaici;10;2018
18.10.2018;167,7;5,02;;;;;35,82;Trafik;Haftaici;10;2018
17.10.2018;;5,12;;;;;;Trafik;Haftaici;10;2018
16.10.2018;;7,69;;;;;;Trafik;Haftaici;10;2018
15.10.2018;;4,6;;;;;;Trafik;Haftaici;10;2018
14.10.2018;;5,8;;;;;;Trafik;Haftasonu ;10;2018
13.10.2018;;6,29;;;;;;Trafik;Haftasonu ;10;2018
12.10.2018;;5,36;;;;;;Trafik;Haftaici;10;2018
11.10.2018;;5,14;;;;;;Trafik;Haftaici;10;2018
10.10.2018;;5,17;;;;;;Trafik;Haftaici;10;2018
9.10.2018;;4,99;;;;;;Trafik;Haftaici;10;2018
8.10.2018;44,09;5,41;;;;;;Trafik;Haftaici;10;2018
7.10.2018;26,16;5,46;;;;;;Trafik;Haftasonu ;10;2018
6.10.2018;26,19;5,59;;;;;6,89;Trafik;Haftasonu ;10;2018
5.10.2018;21,28;4,87;;;;;;Trafik;Haftaici;10;2018
4.10.2018;59,55;6,08;;;;;;Trafik;Haftaici;10;2018
3.10.2018;30,71;5,74;;;;;;Trafik;Haftaici;10;2018
2.10.2018;45,83;5,82;;;;;;Trafik;Haftaici;10;2018
1.10.2018;36,75;4,44;;;;;;Trafik;Haftaici;10;2018
30.09.2018;74,34;3,92;;;;;;Trafik;Haftasonu ;9;2018
29.09.2018;54,53;4,4;;;;;;Trafik;Haftasonu ;9;2018
28.09.2018;42,9;5,59;;;;;22,69;Trafik;Haftaici;9;2018
27.09.2018;16,35;3,59;;;;;;Trafik;Haftaici;9;2018
26.09.2018;15,27;4,9;;;;;3,73;Trafik;Haftaici;9;2018
25.09.2018;15,64;5,65;;;;;;Trafik;Haftaici;9;2018
24.09.2018;10,58;7,51;;;;;;Trafik;Haftaici;9;2018
23.09.2018;13,65;4,9;;;;;;Trafik;Haftasonu ;9;2018
22.09.2018;17,45;7,76;;;;;;Trafik;Haftasonu ;9;2018
21.09.2018;60,64;3,99;;;;;10,08;Trafik;Haftaici;9;2018
20.09.2018;33,05;2,81;;;;;;Trafik;Haftaici;9;2018
19.09.2018;41,94;5,06;;;;;9,99;Trafik;Haftaici;9;2018
18.09.2018;33,39;2,65;;;;;4,99;Trafik;Haftaici;9;2018
17.09.2018;;0,85;;;;;;Trafik;Haftaici;9;2018
16.09.2018;54,41;3,45;;;;;15,98;Trafik;Haftasonu ;9;2018
15.09.2018;29,08;6,24;;;;;;Trafik;Haftasonu ;9;2018
14.09.2018;61,73;7,25;;;;;16,8;Trafik;Haftaici;9;2018
